city,lng,lat
Opelousas,-92.0851,30.528
Kotelnich,48.3481,58.3089
Camas,-122.4305,45.6005
Semënov,44.5,56.8
Harvey,-87.6521,41.6076
Trotwood,-84.3165,39.7927
West Memphis,-90.1995,35.1531
Bethany,-122.8369,45.5613
Collinsville,-90.0059,38.6769
Mequon,-87.9838,43.2352
Ellensburg,-120.5477,46.9994
Rodniki,41.7333,57.1
Marple,-2.061,53.397
Asino,86.15,57.0
Shelbyville,-85.2293,38.2069
Dole,5.4906,47.0931
Buturlinovka,40.5889,50.825
Goulburn,149.6186,-34.7547
East Hempfield,-76.3831,40.0825
Nueva Paz,-81.75,22.7667
Rimavská Sobota,20.02,48.3814
Saint-Laurent-du-Maroni,-54.0325,5.4976
Port Angeles,-123.4565,48.1142
Inkster,-83.3148,42.2935
Wednesfield,-2.0817,52.5998
Ponca City,-97.0679,36.7235
Camillus,-76.3057,43.0539
Gazojak,61.4,41.1833
Tecolutla,-97.01,20.4797
Oiapoque,-51.835,3.8428
West Melbourne,-80.6734,28.0693
Faribault,-93.2786,44.2985
San Benito,-97.644,26.1298
Litvínov,13.6112,50.6008
Diest,5.0514,50.9847
Springfield Township,-75.3362,39.928
Lincolnton,-81.2385,35.4747
Bieruń Stary,19.0928,50.0897
Simpsonville,-82.2573,34.7287
Almonte,-6.5176,37.2612
Varel,8.1361,53.3969
Uchquduq Shahri,63.5556,42.1567
Westford,-71.4401,42.5864
Rugeley,-1.9388,52.7599
Angatuba,-48.4256,-23.4745
Scotch Plains,-74.3739,40.6332
Fort Washington,-77.0069,38.7339
Diu,70.9904,20.7197
Grootfontein,18.1036,-19.5658
Gauripur,89.97,26.08
Ashton in Makerfield,-2.641,53.487
Quedlinburg,11.1472,51.7917
Fort Saskatchewan,-113.2133,53.7128
Upper Moreland,-75.1021,40.1572
North Potomac,-77.2372,39.0955
Al Jawf,23.3,24.2167
Sattahip,100.9036,12.6636
Zolochiv,24.9031,49.8075
Ottumwa,-92.4186,41.0196
Formby,-3.0666,53.5586
Sonneberg,11.1667,50.35
Döbeln,13.1128,51.1194
Amstetten,14.8667,48.1167
Koilkuntla,78.3167,15.2333
Ridgeland,-90.1481,32.4236
North Platte,-100.764,41.1266
As Sulayyil,45.5722,20.4623
Charles Town,-77.8632,39.2745
Waukee,-93.8872,41.5984
Vero Beach South,-80.413,27.6164
Lanester,-3.3422,47.7647
Ban Phru,100.4794,6.948
Ventimiglia,7.6083,43.7903
Bognor Regis,-0.6764,50.7824
Zawyat an Nwaçer,-7.6114,33.3611
Tayga,85.6167,56.0667
Socastee,-79.0086,33.6871
Husum,9.0511,54.4769
South Plainfield,-74.4153,40.5748
Konstancin-Jeziorna,21.1176,52.0938
Wadsworth,-81.7324,41.0279
Kourou,-52.6499,5.16
Horley,-0.172,51.174
Puerto San José,-90.8167,13.9333
Sokolov,12.6402,50.1814
Zorgo,-0.611,12.243
Nava,-100.7675,28.4214
Luninyets,26.8,52.25
Tumwater,-122.9173,46.989
Candler-McAfee,-84.2723,33.7267
Hérouville-Saint-Clair,-0.3253,49.2044
Fairfax,-77.2998,38.8531
Hoh Ereg,111.4408,41.0955
East Gwillimbury,-79.4167,44.1333
Calw,8.7375,48.7144
Grande-Synthe,2.3028,51.0139
Kelīshād va Sūdarjān,51.525,32.5542
Hajdúszoboszló,21.3833,47.45
Harmanli,25.9019,41.9297
Halfmoon,-73.7275,42.864
Kalach-na-Donu,43.5333,48.6833
Cottage Lake,-122.0755,47.7466
La Maná,-79.2347,-0.9417
Haren,7.2167,52.7667
Bogotol,89.5167,56.2
Carás,-77.8108,-9.0483
Tlacolula,-97.0,20.0
Okemos,-84.4135,42.7057
Si Racha,100.9306,13.1744
Monte Aprazível,-49.7139,-20.7728
Taupo,176.08,-38.69
Nový Jičín,18.0103,49.5944
Seal Beach,-118.0714,33.7542
Ciudad Serdán,-97.45,18.9833
Bad Mergentheim,9.7667,49.5
Mirandela,-7.1833,41.4833
Alice Springs,133.8667,-23.7
Combs-la-Ville,2.56,48.67
Cranford,-74.3036,40.6564
Qifţ,32.8167,26.0
Starnberg,11.3406,47.9972
Dunkirk,-79.3323,42.4803
Zeya,127.25,53.7333
Chrudim,15.7956,49.9511
Calabasas,-118.6689,34.1375
Abbeville,1.8358,50.1058
Lustenau,9.6711,47.4271
Berehove,22.6375,48.2025
North Augusta,-81.9547,33.5214
Step’anavan,44.3867,41.0075
Ostrów Mazowiecka,21.9,52.8
Kafr Sa‘d,31.6848,31.3557
Bedburg,6.5625,51.0
Mount Pocono,-75.3582,41.1225
Fort Dodge,-94.1751,42.5098
Havlíčkŭv Brod,15.5807,49.6079
Brody,25.1542,50.0781
Quartier Militaire,57.55,-20.25
North Haven,-72.8573,41.3818
Krnov,17.7039,50.0897
Farragut,-84.1822,35.8731
Gobō,135.1525,33.8914
Mosbach,9.1333,49.35
Korbach,8.8731,51.2719
Kuvandyk,57.35,51.4833
Jenks,-95.9737,35.9981
Fria,-13.55,10.3804
Bloomingdale,-82.2624,27.8784
Huntingdon,-0.1717,52.3364
Pace,-87.1667,30.6187
Herdecke,7.4333,51.4
Ayancık,34.5833,41.95
Palatka,-81.6705,29.6493
Tatarsk,75.9667,55.2167
Salzwedel,11.15,52.85
Coronado,-117.16,32.664
Lubartów,22.6,51.4667
Khromtaū,58.45,50.2699
Épernay,3.96,49.0403
Freudenstadt,8.4111,48.4633
Nagykőrös,19.7839,47.0331
Bauta,-82.5492,22.9919
Centerville,-84.1449,39.6339
Araçuaí,-42.0699,-16.8596
Nikaho,139.9078,39.2031
Maracaju,-55.18,-21.61
Kreuzlingen,9.1783,47.6458
Sredneuralsk,60.4667,56.9833
Greeneville,-82.8197,36.168
Van Buren,-94.3528,35.448
Tata,18.3167,47.65
Waycross,-82.3579,31.2108
Ayapel,-75.15,8.3304
Kozyatyn,28.8333,49.7167
Partizánske,18.3667,48.6333
Soledad Atzompa,-97.1522,18.755
Jüchen,6.5017,51.1011
Bulle,7.05,46.6167
Carletonville,27.3981,-26.3581
Half Moon Bay,-122.4383,37.4688
Juchitepec,-98.8792,19.0997
Zheleznogorsk-Ilimskiy,104.1167,56.5833
Dillenburg,8.2833,50.7333
Belton,-94.5334,38.8193
Westchase,-82.611,28.0597
Bāglung,83.5833,28.2667
Jacksonville Beach,-81.4045,30.2782
Coronel Suárez,-61.9334,-37.4547
Palm River-Clair Mel,-82.3791,27.9239
Sehnde,9.9642,52.3161
Herzogenaurach,10.8833,49.5667
Ilion,-75.0396,43.0114
Kulgam,75.02,33.64
Macia,33.1,-25.0333
Chalmette,-89.9659,29.9437
El Seibo,-69.035,18.764
Seymour,-85.891,38.9476
Upper Macungie,-75.6244,40.5694
Ipatovo,42.9,45.7167
Bronnitsy,38.2631,55.422
Severobaykalsk,109.3167,55.6333
Zărneşti,25.3431,45.5725
Upper Providence,-75.4889,40.1655
Gelnhausen,9.1905,50.2027
Unecha,32.6833,52.85
Madisonville,-87.5034,37.3408
Romulus,-83.366,42.2237
San Ignacio de Velasco,-60.95,-16.3667
Frontignan,3.7561,43.4483
Troyan,24.7094,42.8844
Hisor,68.5381,38.5264
Leland,-78.0277,34.2044
Brodósqui,-47.6589,-20.9908
Elektrogorsk,38.7833,55.8833
Cessnock,151.3555,-32.8342
Rolling Meadows,-88.0252,42.0747
Mégara,23.3333,38.0
Bondo,23.67,3.81
Davlekanovo,55.0333,54.2167
Andoany,48.2666,-13.4
Laguna de Duero,-4.7167,41.5831
Benbrook,-97.4638,32.6787
Tirat Karmel,34.9667,32.7667
Arbroath,-2.586,56.561
Zion,-87.8509,42.4598
Almeirim,-8.6333,39.2167
Sun City Center,-82.3569,27.7149
Lensk,114.9,60.7167
Sederot,34.5939,31.5261
Montrose,-107.859,38.469
Ruskin,-82.4209,27.7065
Ban Mae Cho,99.0041,18.9032
Gōtsuchō,132.2949,34.9809
Brotas,-48.1269,-22.2839
Riehen,7.6512,47.5794
Ruwa,31.2447,-17.8897
Veinticinco de Mayo,-60.1667,-35.4167
Cordeirópolis,-47.4569,-22.4819
Avon,-82.0187,41.4485
Horgen,8.5975,47.2608
Nakashunbetsu,144.9714,43.5553
San Lorenzo de Esmeraldas,-78.8353,1.2864
Yarmouth,-70.2249,41.6767
Godalming,-0.61,51.18
Tobatí,-57.0814,-25.26
Loves Park,-88.9975,42.3364
Fishkill,-73.9271,41.5129
Dunajská Streda,17.6147,47.9961
Caniço,-16.8504,32.6412
Rawtenstall,-2.291,53.699
La Prairie,-73.5,45.42
Lermontov,42.9717,44.1053
Wekiwa Springs,-81.4251,28.6984
Vil’nohirs’k,34.0189,48.4824
Strakonice,13.9024,49.2615
Netphen,8.1,50.9147
Hingham,-70.8854,42.2176
Oliveira do Bairro,-8.5,40.5167
Puchheim,11.35,48.15
Calverley,-1.6908,53.8266
Sheybān,48.7942,31.4086
Qiryat Mal’akhi,34.75,31.7333
Lisle,-88.0888,41.7918
Qiryat Shemona,35.5697,33.2075
Eschborn,8.569,50.1437
Tambaú,-47.2739,-21.705
East Retford,-0.9431,53.3228
Vranov nad Topľou,21.6731,48.8806
Devonport,146.3464,-41.1806
Bom Jesus dos Perdões,-46.4653,-23.135
Tecumseh,-82.9256,42.2431
Greenbelt,-76.8885,38.9953
Nevyansk,60.2,57.4833
Senden,10.0667,48.3167
Bassar,0.7833,9.25
Warburg,9.14,51.4881
Taquarituba,-49.2439,-23.5328
Molodohvardiisk,39.6583,48.3444
Kolpashevo,82.9167,58.3167
Ōtsuki,138.94,35.6106
Mandelieu-la-Napoule,6.9381,43.5464
Linstead,-77.0167,18.15
Thorigny-sur-Marne,2.7075,48.8788
Uenohara,139.1086,35.6303
Abreus,-80.5678,22.2806
Fokino,132.4,42.9667
Pezinok,17.2667,48.2667
Walsrode,9.5853,52.8592
Abu,72.7083,24.5925
Roxbury,-74.6522,40.8822
Gersthofen,10.8667,48.4167
Kilkís,22.8765,40.9954
Komló,18.2611,46.1911
Plainsboro,-74.5878,40.3377
Tashtagol,87.8667,52.7667
Dammarie-lè-Lys,2.6402,48.5177
Tupiza,-65.719,-21.4423
Lengir,69.8799,42.1899
Sīwah,25.5167,29.2
Kilwinning,-4.703,55.655
Gusinoozërsk,106.5167,51.2833
Kapfenberg,15.2894,47.4394
Gainsborough,-0.7732,53.4016
Wichian Buri,101.1072,15.6565
Whyalla,137.5667,-33.0333
Furukawa,137.1861,36.2383
Gyêgu,96.7333,33.0166
Oyonnax,5.6556,46.2561
Guanajay,-82.6881,22.9306
Santa Ana Nextlalpan,-99.0667,19.7167
Makīnsk,70.41,52.6404
Quaraí,-56.4508,-30.3878
Murayama,140.3833,38.4833
Yako,-2.263,12.954
West Goshen,-75.5927,39.9756
Orchards,-122.5306,45.689
Vale de Cambra,-8.4,40.85
Rockingham,-79.7608,34.9386
Krasnouralsk,60.05,58.35
Zvenigorod,36.85,55.7333
Wright,-86.6419,30.4445
Willoughby,-81.4084,41.646
Wädenswil,8.6722,47.2303
Fāyīd,32.2986,30.3261
Sidi Ifni,-10.1667,29.3833
Manghit,60.0583,42.1236
Mustang,-97.7246,35.3917
Mount Pearl Park,-52.8058,47.5189
Znam”yanka,32.6733,48.7136
Haywards Heath,-0.0979,51.0048
Wertheim,9.5167,49.75
Überlingen,9.1583,47.7667
Valašské Meziříčí,17.9712,49.4718
Neusäß,10.8333,48.4
Frederickson,-122.3594,47.0914
Leutkirch im Allgäu,10.0222,47.8256
Patterson,-121.1535,37.4758
Eckernförde,9.8378,54.4742
Espera Feliz,-41.9069,-20.65
Yokoshiba,140.5042,35.6656
Isilkul,71.2606,54.9089
Gallup,-108.7423,35.5183
Radcliff,-85.9366,37.8206
Westerstede,7.9167,53.25
Patacamaya,-67.9167,-17.2333
Crystal,-93.3599,45.0377
Guryevsk,85.9333,54.2833
Lengerich,7.8667,52.175
Nazca,-74.9436,-14.8289
Weilheim,11.1333,47.8333
Glauchau,12.5444,50.8233
Dickinson,-102.7924,46.8917
Catamayo,-79.35,-3.9833
Naqādah,32.7242,25.9017
Allison Park,-79.9603,40.573
Tunuyán,-69.0167,-33.5667
Karachayevsk,41.9,43.7667
Ensley,-87.2735,30.5261
Takahata,140.1911,38.0025
Olivet,1.9006,47.8639
Selouane,-2.9392,35.0708
Le Creusot,4.4411,46.8014
Laguna Beach,-117.7612,33.5448
Goldasht,51.4392,32.6267
Webster Groves,-90.3544,38.5866
Acworth,-84.6715,34.0566
Vega Baja,-66.3993,18.441
Cinco Saltos,-68.0667,-38.8167
Griffin,-84.2747,33.2418
Curchorem,74.1,15.25
Vreden,6.8331,52.0331
Botevgrad,23.7919,42.9083
Saint-Genis-Laval,4.793,45.696
Onondaga,-76.2168,42.9687
Morton Grove,-87.789,42.0423
Velsk,42.1,61.0667
Marina,-121.7895,36.6812
Solon,-81.4401,41.3864
Forbach,6.9,49.19
Rixensart,4.5333,50.7167
Svetlyy,20.1333,54.6833
Hunters Creek,-81.4357,28.3611
Petrila,23.3981,45.4511
Bad Kissingen,10.0667,50.2
Gjøvik,10.7,60.8
Manosque,5.7839,43.8342
Kaltenkirchen,9.9603,53.8397
San Miguel de Papasquiaro,-105.34,24.8304
Iracemápolis,-47.5189,-22.5808
Mandan,-100.887,46.829
Kalachinsk,74.5833,55.05
Buxton,-1.911,53.259
Ladyzhyn,29.2167,48.6667
Donaueschingen,8.5033,47.9531
Corsicana,-96.4665,32.0824
Staraya Kupavna,38.1833,55.8
Šaľa,17.8833,48.15
Elizabeth City,-76.2361,36.2943
Harriman,-84.5602,35.9307
Torre del Mar,-4.1,36.75
Oytal,73.2549,42.9153
Metzingen,9.2858,48.5367
Fairhope,-87.8815,30.5217
Machesney Park,-89.0266,42.3666
Wettingen,8.3267,47.4659
Braidwood,-88.2235,41.2696
Hurricane,-113.3517,37.1487
Lysander,-76.3745,43.18
Laupheim,9.8797,48.2289
Pogradec,20.65,40.9
Omagh,-7.29,54.59
Lajas,-80.2906,22.4164
Campoalegre,-75.33,2.69
Dunaharaszti,19.0844,47.3553
Nagold,8.7256,48.5519
Kopřivnice,18.1448,49.5995
Pudsey,-1.663,53.797
East Patchogue,-72.9817,40.7704
Barakī Barak,68.9667,33.9667
Trussville,-86.5819,33.6404
Karben,8.7681,50.2322
Manicoré,-61.2975,-5.8122
Westerly,-71.7899,41.3635
Stadthagen,9.2069,52.3247
Darton,-1.5325,53.585
Burg,11.855,52.2725
Makó,20.4789,46.22
Pushkar,74.55,26.5
Huautla,-98.285,21.0308
Puente Nacional,-96.4833,19.3333
Dawmat al Jandal,39.8664,29.8153
Buftea,25.95,44.57
Corcoran,-119.561,36.0839
Meadville,-80.1468,41.6476
Wareham,-70.6999,41.7662
Anthem,-112.1168,33.856
Bélabo,13.3,4.9333
Happy Valley,-122.5077,45.4362
Friesoythe,7.8586,53.0206
East Peoria,-89.5419,40.6734
Santo Antônio de Posse,-46.9189,-22.6058
Klatovy,13.2951,49.3956
Northdale,-82.5263,28.1058
Hopewell,-77.2985,37.2915
Fort Walton Beach,-86.6194,30.4249
Radevormwald,7.35,51.2
Nixa,-93.296,37.0453
Nadvirna,24.5833,48.6333
Olanchito,-86.5833,15.4833
Flörsheim,8.4281,50.0117
Khadyzhensk,39.5372,44.4239
Apolda,11.5139,51.0247
Munster,-87.504,41.5469
Christiansburg,-80.4028,37.1411
Hajnówka,23.5667,52.7333
Granite Bay,-121.1714,38.7601
Gardelegen,11.3925,52.5264
Schwetzingen,8.5667,49.3833
Yabu,134.7675,35.4047
Barnegat,-74.2773,39.7665
Warrensburg,-93.726,38.7627
Hockenheim,8.5472,49.3181
Lebu,-73.6561,-37.6103
Mendeleyevsk,52.3167,55.9
Corinto,-87.1833,12.4833
Ar Ruţbah,40.2833,33.0333
Mashiko,140.0931,36.4675
Yahualica,-98.38,20.9531
Heide,9.0933,54.1961
Demba,22.26,-5.5096
Villeneuve-sur-Lot,0.705,44.4081
Alvarado,-95.7572,18.7811
Colorado,-51.9728,-22.8378
Dolton,-87.5979,41.6284
Chaumont,5.1389,48.1117
Bacchus Marsh,144.4389,-37.675
Camaná,-72.7092,-16.6233
Lyman,37.8111,48.9861
Nikolskoye,30.7833,59.7
Musselburgh,-3.054,55.942
Ḩārim,36.5192,36.2076
Sequim,-123.0944,48.0746
Morris,-74.4945,40.796
Djibo,-1.627,14.099
Spremberg,14.3794,51.5717
Prairie Village,-94.6361,38.9874
Atuntaqui,-78.2136,0.3325
Kuna,-116.3986,43.4869
Coralville,-91.5967,41.699
Waltham Abbey,0.0004,51.6846
Popeşti-Leordeni,26.17,44.38
Guilford,-72.7004,41.3345
Fort Mill,-80.9388,35.0062
Bad Harzburg,10.5617,51.8828
Waldkirch,7.9608,48.0939
Ban Piang Luang,98.6352,19.6493
Eséka,10.7666,3.6504
Millau,3.0783,44.0986
Fougères,-1.1986,48.3525
Chapa de Mota,-99.5269,19.8144
Auch,0.5855,43.6465
Roanoke Rapids,-77.6491,36.4452
Niskayuna,-73.873,42.803
Hazebrouck,2.5392,50.725
Saint-Jean-de-Braye,1.9719,47.9128
Moguer,-6.8386,37.2747
Raymore,-94.4583,38.8029
Mukwonago,-88.3269,42.8566
Laventille,-61.4833,10.65
Bavly,53.25,54.4
Qarazhal,70.7999,48.0253
Halluin,3.1256,50.7836
Kitzingen,10.1667,49.7333
Pickerington,-82.7678,39.889
Eislingen,9.7067,48.6933
Unity,-79.4236,40.2811
Fukuyoshi,130.78,33.6833
Arvin,-118.8306,35.1944
Southold,-72.4184,41.0435
Stoneham,-71.0972,42.4741
Büdingen,9.1125,50.2908
Kommunar,30.39,59.6206
Palmital,-50.2175,-22.7889
Łęczna,22.8833,51.3
Świedbodzin,15.5333,52.25
Lino Lakes,-93.083,45.1679
Cunha,-44.96,-23.0739
Corinth,-97.0681,33.1435
Maghull,-2.9449,53.5174
Ust’-Katav,58.1667,54.9333
Maple Heights,-81.5625,41.4094
Vänersborg,12.33,58.363
Cockeysville,-76.63,39.4793
Semikarakorsk,40.8,47.5167
Łaziska Górne,18.8333,50.15
Peshtera,24.3022,42.0322
Eppingen,8.9167,49.1333
Raritan,-74.8662,40.507
Gotse Delchev,23.7294,41.5728
Brent,-87.2496,30.4729
Hlohovec,17.8031,48.4311
Silver Firs,-122.1497,47.8635
Póvoa de Lanhoso,-8.2667,41.5667
Jalpan,-99.4725,21.2167
Kozmodemyansk,46.5636,56.3419
Union Hill-Novelty Hill,-122.0284,47.6788
Gardner,-94.93,38.8158
Lyndhurst,-74.1099,40.7964
Vilyuchinsk,158.4,52.9333
Kemi,24.5639,65.7361
Omutninsk,52.1833,58.6667
Armyans’k,33.6933,46.1072
Rose Hill,-77.1085,38.7872
Sonthofen,10.2817,47.5142
Kotovo,44.8,50.3167
Puerto Suárez,-57.7978,-18.9633
Axapusco,-98.7972,19.7194
Vereshchagino,54.65,58.0667
Elsdorf,6.5667,50.9333
Xanten,6.4539,51.6622
Seligenstadt,8.9753,50.0441
Kotli,73.9019,33.5156
Dumbarton,-4.5667,55.95
Siloam Springs,-94.5318,36.1844
Iisalmi,27.1889,63.5611
Opoczno,20.2833,51.3833
Reigate,-0.206,51.237
Palafrugell,3.1631,41.9174
Pedernales,-80.0508,0.0719
Peters,-80.0802,40.274
Wieliczka,20.0661,49.9894
Tornio,24.1472,65.8486
Osterode,10.2522,51.7286
Gif-sur-Yvette,2.1339,48.7018
Piqua,-84.2441,40.1505
Amherstburg,-83.0833,42.1
Chełmno,18.4261,53.3492
Hallein,13.0833,47.6667
Yoqne‘am ‘Illit,35.11,32.6594
Port Hueneme,-119.2036,34.1617
Taylors,-82.3124,34.9157
Keene,-72.2997,42.9494
Gympie,152.6655,-26.19
East Hampton,-72.1277,41.0117
Azambuja,-8.8667,39.0667
Halewood,-2.84,53.3599
Secaucus,-74.0659,40.781
Potters Bar,-0.183,51.698
Lisieux,0.23,49.15
Golden Valley,-93.3591,44.9901
New Hartford,-75.2822,43.0587
Kihei,-156.4454,20.7653
Gros Islet,-60.953,14.081
Castelnau-le-Lez,3.9019,43.6369
Brockville,-75.6833,44.5833
Lower,-74.9088,38.9819
San Martín de las Pirámides,-98.8167,19.7333
Montereau-faut-Yonne,2.9508,48.3853
Ban Patong,98.3047,7.8981
Collingwood,-80.2167,44.5
Quickborn,9.8972,53.7333
Dax,-1.05,43.71
Saint Austell,-4.7922,50.3386
Couëron,-1.7228,47.2156
Darien,-73.4819,41.0786
Beaune,4.8397,47.025
Miguelópolis,-48.0319,-20.1794
Kurikka,22.4,62.6167
Germersheim,8.3667,49.2167
Gökçebey,32.1497,41.3133
Mobetsu,143.3542,44.3564
Shafter,-119.2013,35.4794
Stadtallendorf,9.0167,50.8333
Brownwood,-98.9767,31.7127
Katy,-95.8353,29.7904
Chernogolovka,38.3897,56.0147
Green Valley,-111.0174,31.8436
Versmold,8.15,52.0436
Del City,-97.4408,35.4483
Woodlesford,-1.453,53.7567
Kobilo,-13.5,16.15
Jindřichŭv Hradec,15.003,49.1441
Zerbst,12.0844,51.9681
Senak’i,42.0678,42.2689
Gryfino,14.4883,53.2524
Bad Rappenau,9.1028,49.2389
Wülfrath,7.0333,51.2833
Eastmont,-122.1817,47.8968
Yenice,32.3333,41.2
Entroncamento,-8.4667,39.4667
Kant,74.85,42.8833
Furano,142.3833,43.3419
Le Ray,-75.7975,44.0771
Aichach,11.1333,48.45
Kirkintilloch,-4.1547,55.9357
San Nicolás,-81.9069,22.7819
Masterton,175.65,-40.9667
Les Pennes-Mirabeau,5.3103,43.4106
Hoogstraten,4.7611,51.4008
Perrysburg,-83.6413,41.5377
Coswig,13.5833,51.1333
Sondershausen,10.8667,51.3667
Scugog,-78.936,44.09
Ozoir-la-Ferrière,2.68,48.778
Lewistown,-77.573,40.5964
Gardanne,5.476,43.4553
Camp Springs,-76.9198,38.8052
Nang Rong,102.7746,14.6363
Eeklo,3.5639,51.1858
Gujan-Mestras,-1.0667,44.6364
Palm Valley,-81.3949,30.2011
Geseke,8.5167,51.6497
Jämsä,25.1903,61.8639
Allauch,5.4828,43.3369
Murree,73.3903,33.9042
Shisui,140.2694,35.725
Leek,-2.0234,53.108
Kara-Suu,72.8833,40.7
Baie-Comeau,-68.15,49.2167
Deán Funes,-64.35,-30.4333
Mill Creek East,-122.1877,47.836
Montville,-74.3594,40.9135
Vecsés,19.2722,47.4108
Livadeiá,22.8667,38.4333
Biddeford,-70.4512,43.4674
Wang Nam Yen,102.1806,13.5004
St. Andrews,-81.1057,34.051
Santa Cruz Cabrália,-39.03,-16.28
Juli,-69.4603,-16.2125
Ryazhsk,40.0667,53.7167
Sarreguemines,7.07,49.11
Villa Park,-87.9779,41.8864
Holiday,-82.7429,28.1864
Prudnik,17.5792,50.3197
Schramberg,8.3842,48.2269
Khotkovo,37.9833,56.25
Lutz,-82.4467,28.1396
Antsohihy,47.9834,-14.8661
Tarko-Sale,77.7728,64.9147
Traunreut,12.5833,47.9667
Mukilteo,-122.3035,47.9096
Cugir,23.3636,45.8436
Atoka,-89.7861,35.4239
Prichard,-88.1301,30.7735
Orós,-38.9139,-6.2439
Waghäusel,8.5169,49.25
Soltau,9.8333,52.9833
Hays,-99.3218,38.8815
Somers,-73.725,41.3058
Groß-Umstadt,8.929,49.8683
East Pennsboro,-76.9394,40.2886
Valkeakoski,24.0306,61.2667
Pompéia,-50.1719,-22.1089
Florida Ridge,-80.3848,27.5805
Easley,-82.5828,34.819
Bear,-75.6804,39.6188
Kaltan,87.2667,53.5167
Lyskovo,45.0253,56.0128
Varadero,-81.2861,23.1394
Ludlow,-72.4581,42.1921
Marshall,-94.3515,32.537
Asni,-7.9792,31.25
Carei,22.47,47.69
Owosso,-84.176,42.9955
DeBary,-81.324,28.8815
Garforth,-1.388,53.792
Eustis,-81.6781,28.856
Salmon Creek,-122.6632,45.7099
South Euclid,-81.5245,41.5239
Ādēt,37.4833,11.2667
South Holland,-87.6022,41.5977
Pushchino,37.6167,54.8333
Okahandja,16.91,-21.9796
Bülach,8.5422,47.5189
Nerekhta,40.5833,57.45
Rancho San Diego,-116.9197,32.7624
Sapulpa,-96.1006,36.0089
Kutná Hora,15.2682,49.9484
Manuel Tames,-75.0514,20.1803
Žďár nad Sázavou,15.9393,49.5627
Alfena,-8.5244,41.2395
Palmer,-75.2628,40.7007
Duarte,-117.9504,34.161
Rio Maior,-8.9333,39.3333
Bellview,-87.312,30.462
Ino,133.4278,33.5486
Lucélia,-51.0189,-21.7203
Great Linford,-0.7637,52.068
Griffith,146.04,-34.29
Brezno,19.6381,48.8036
Battle Ground,-122.5413,45.7765
Bibai,141.8538,43.3329
West Pensacola,-87.2679,30.4263
Sandhurst,-0.8,51.349
Reichenbach/Vogtland,12.3,50.6167
Vyškov,16.999,49.2775
Shimogamo,138.9453,34.6794
West Deptford,-75.1851,39.8431
Sadao,100.424,6.6386
Park Forest,-87.6868,41.4817
Schenefeld,9.8233,53.6028
Fort Atkinson,-88.8441,42.9253
Varkaus,27.8833,62.3167
Jefferson,-74.5531,41.0003
Bastos,-50.7333,-21.9167
Carrboro,-79.0878,35.926
Seria,114.3303,4.6142
Bardstown,-85.4548,37.8174
East Ridge,-85.2284,34.9973
Wipperfürth,7.4,51.1167
Susaki,133.2831,33.4008
Bohumín,18.3576,49.9041
Elko,-115.7674,40.8387
Bologoye,34.0789,57.8787
Gaffney,-81.6558,35.0742
Praia da Vitória,-27.0667,38.7333
Rees,6.4,51.7667
Boralday,76.8288,43.3341
Komatipoort,31.95,-25.4333
Bonney Lake,-122.17,47.1791
Ecclesall,-1.498,53.362
Fröndenberg,7.7658,51.4719
Harstad,16.5314,68.7989
El Calafate,-72.2649,-50.3395
Bad Schwartau,10.6975,53.9194
Faversham,0.8928,51.3177
Vikhorevka,101.1667,56.1167
Welench’ītī,39.4333,8.6667
Bruchköbel,8.9167,50.1833
Cournon-d’Auvergne,3.1972,45.7422
Werdau,12.3833,50.7333
Essa,-79.7833,44.25
Santo Anastácio,-51.6519,-21.9769
Günzburg,10.2711,48.4525
Bahía de Caráquez,-80.425,-0.6
Sotouboua,0.9833,8.5667
Crowborough,0.16,51.06
Toguchin,84.3833,55.2333
Ripley,-1.407,53.05
Silverdale,-122.6828,47.6663
Hazel Dell,-122.6553,45.6797
Chascomús,-58.0089,-35.575
Nzeto,12.86,-7.2296
Elektrougli,38.2167,55.7167
Rolla,-91.7608,37.9458
Sysert,60.8167,56.5
Sokal’,24.2833,50.4833
Candiac,-73.52,45.38
Fernley,-119.1926,39.5611
Hyde Park,-73.906,41.8011
Voiron,5.5906,45.3642
Oro-Medonte,-79.5833,44.5667
Pleasant Prairie,-87.8895,42.5266
Liubotyn,35.9306,49.9489
Tepezalá,-102.1667,22.2167
Dudinka,86.1833,69.4
Mühldorf,12.5228,48.2456
Nurota,65.685,40.565
Roshal,39.8833,55.6667
Varennes,-73.4333,45.6833
Milwaukie,-122.6221,45.4447
Challans,-1.8781,46.8467
Guará,-47.8242,-20.4283
Bryant,-92.4914,34.6152
Mae Sai,99.8841,20.4266
Nizhniy Lomov,43.6833,53.5333
Luckenwalde,13.1667,52.0831
Enger,8.5667,52.1333
Dillingen,6.7333,49.35
Kill Devil Hills,-75.6699,36.0167
North Salt Lake,-111.9187,40.8439
Traunstein,12.6433,47.8683
Blansko,16.6432,49.3632
Herborn,8.3061,50.6825
Comala,-103.7603,19.3208
Wade Hampton,-82.3336,34.8821
Osa,55.45,57.2833
Kurovskoye,38.9167,55.5833
Kremenets’,25.7275,50.1081
Cornelia,-83.531,34.517
Schifferstadt,8.3761,49.3861
Rumoi,141.6369,43.9411
Suwanee,-84.0687,34.0506
New Hope,-93.3869,45.0374
Gerlingen,9.0653,48.8
Mill Creek,-122.2037,47.8631
Pico Truncado,-67.9667,-46.8
Universal City,-98.3074,29.5521
